combination,pca_x,pca_y,accuracy,accuracy_normalized
A1+B8+C17+D5,-0.8572427011870418,-0.9577533303091631,0.21850462722159048,1.046276778329872
A1+B8+C17+D6,-0.8572427011870419,-0.8621016017317273,0.19698274268894095,0.6624732763448348
A1+B8+C17+D7,-0.8572427011870426,1.5749495638812308,0.20611944804816945,0.8254097286874519
A1+B8+C17+D8,-0.8572427011870425,0.9547335424125274,0.20398831696196038,0.787404898170153
A1+B8+C17+D9,-0.8572427011870423,-0.239106448748575,0.2010941126091317,0.7357920496581724
A1+B8+C17+D10,-0.8572427011870427,0.7919577866675306,0.1988521628910421,0.6958109712460195
A1+B8+C17+D11,-0.8572427011870423,-0.17020954637644728,0.21184529616928213,0.9275197719498646
A1+B8+C17+D12,-0.8572427011870417,-1.9217297525032266,0.23624833011363897,1.3627033114161855
A1+B8+C17+D13,-0.8572427011870425,0.580774087656736,0.22178403580419098,1.1047590407234114
A1+B8+C17+D14,-0.857242701187042,-0.5088545703837579,0.2185775114850672,1.0475765360494869
A1+B8+C17+D15,-0.8572427011870427,1.3713075880533268,0.2045988272648816,0.7982922343559617
A1+B8+C17+D16,-0.8572427011870417,-2.0073094902904947,0.23238124938177393,1.2937409895945498
A1+B8+C17+D17,-0.8572427011870427,1.4113849129267781,0.19129588114426022,0.5610584874660375
A1+B8+C17+D18,-0.8572427011870423,0.42868232369006665,0.23008963022010065,1.2528741473748577
A1+B8+C17+D19,-0.8572427011870428,1.6981058008271717,0.20534703201566598,0.8116350995273295
A1+B8+C17+D20,-0.8572427011870424,-0.30840961535106387,0.21988453711350872,1.07088495091525
A1+B8+C18+D1,-0.8572427011870429,0.1036623026141206,0.2187415628658037,1.0505020927932112
A1+B8+C18+D2,-0.857242701187043,-0.2387480688040174,0.20498825216717298,0.8052369162230572
A1+B8+C18+D3,-0.8572427011870425,-1.7529949149859907,0.22135354353775166,1.0970819974242414
A1+B8+C18+D4,-0.857242701187043,0.05165943075498153,0.2000045781779701,0.7163621930590105
A1+B8+C18+D5,-0.8572427011870426,-0.9577533303091635,0.21661259587565984,1.0125358549766212
A1+B8+C18+D6,-0.8572427011870427,-0.8621016017317278,0.19509071134301012,0.6287323529915806
A1+B8+C18+D7,-0.8572427011870434,1.57494956388123,0.2042274167022385,0.7916688053341957
A1+B8+C18+D8,-0.8572427011870433,0.954733542412527,0.20209628561602982,0.7536639748169038
A1+B8+C18+D9,-0.857242701187043,-0.23910644874857556,0.19920208126320077,0.7020511263049162
A1+B8+C18+D10,-0.8572427011870435,0.7919577866675301,0.19696013154511133,0.6620700478927664
A1+B8+C18+D11,-0.857242701187043,-0.17020954637644783,0.20995326482335133,0.8937788485966108
A1+B8+C18+D12,-0.8572427011870425,-1.9217297525032273,0.2343562987677082,1.3289623880629324
A1+B8+C18+D13,-0.8572427011870433,0.5807740876567355,0.21989200445826013,1.0710181173701565
A1+B8+C18+D14,-0.8572427011870428,-0.5088545703837585,0.21668548013913635,1.0138356126962322
A1+B8+C18+D15,-0.8572427011870435,1.3713075880533263,0.20270679591895094,0.7645513110027106
A1+B8+C18+D16,-0.8572427011870425,-2.007309490290495,0.23048921803584319,1.2600000662412971
A1+B8+C18+D17,-0.8572427011870435,1.4113849129267777,0.1894038497983291,0.5273175641127783
A1+B8+C18+D18,-0.857242701187043,0.4286823236900661,0.2281975988741696,1.2191332240215995
A1+B8+C18+D19,-0.8572427011870436,1.6981058008271712,0.20345500066973535,0.7778941761740787
A1+B8+C18+D20,-0.8572427011870432,-0.30840961535106437,0.21799250576757795,1.0371440275619968
A1+B8+C19+D1,-0.8572427011870423,0.10366230261411982,0.2062353542141925,0.827476703461609
A1+B8+C19+D2,-0.8572427011870424,-0.23874806880401822,0.19248204351556147,0.5822115268914495
A1+B8+C19+D3,-0.8572427011870418,-1.7529949149859916,0.20884733488614016,0.8740566080926335
A1+B8+C19+D4,-0.8572427011870424,0.05165943075498064,0.18749836952635898,0.4933368037274096
A1+B8+C19+D5,-0.8572427011870419,-0.9577533303091644,0.2041063872240485,0.7895104656450166
A1+B8+C19+D6,-0.857242701187042,-0.8621016017317287,0.18258450269139875,0.4057069636599753
A1+B8+C19+D7,-0.8572427011870427,1.5749495638812292,0.1917212080506271,0.5686434160025894
A1+B8+C19+D8,-0.8572427011870426,0.9547335424125261,0.1895900769644181,0.5306385854852921
A1+B8+C19+D9,-0.8572427011870424,-0.23910644874857634,0.18669587261158924,0.4790257369733079
A1+B8+C19+D10,-0.8572427011870428,0.7919577866675293,0.18445392289349996,0.4390446585611611
A1+B8+C19+D11,-0.8572427011870424,-0.17020954637644872,0.19744705617173983,0.6707534592650031
A1+B8+C19+D12,-0.8572427011870418,-1.9217297525032282,0.22185009011609713,1.1059369987313326
A1+B8+C19+D13,-0.8572427011870426,0.5807740876567347,0.2073857958066485,0.8479927280385469
A1+B8+C19+D14,-0.8572427011870422,-0.5088545703837594,0.2041792714875249,0.7908102233646255
A1+B8+C19+D15,-0.8572427011870428,1.3713075880533254,0.19020058726733957,0.5415259216711052
A1+B8+C19+D16,-0.8572427011870418,-2.007309490290496,0.21798300938423187,1.0369746769096928
A1+B8+C19+D17,-0.8572427011870428,1.4113849129267768,0.17689764114671788,0.3042921747811756
A1+B8+C19+D18,-0.8572427011870424,0.4286823236900653,0.21569139022255823,0.9961078346899943
A1+B8+C19+D19,-0.8572427011870429,1.6981058008271703,0.19094879201812398,0.5548687868424735
A1+B8+C19+D20,-0.8572427011870425,-0.3084096153510652,0.20548629711596658,0.8141186382303915
A1+B8+C20+D1,-0.8572427011870425,0.1036623026141196,0.2068025713710887,0.8375919854608455
A1+B8+C20+D2,-0.8572427011870426,-0.2387480688040184,0.19304926067245778,0.592326808890688
A1+B8+C20+D3,-0.857242701187042,-1.752994914985992,0.20941455204303636,0.8841718900918701
A1+B8+C20+D4,-0.8572427011870426,0.05165943075498042,0.18806558668325501,0.5034520857266432
A1+B8+C20+D5,-0.8572427011870422,-0.9577533303091647,0.20467360438094467,0.7996257476442526
A1+B8+C20+D6,-0.8572427011870423,-0.8621016017317289,0.18315171984829506,0.41582224565921383
A1+B8+C20+D7,-0.8572427011870429,1.574949563881229,0.19228842520752334,0.578758698001827
A1+B8+C20+D8,-0.8572427011870428,0.9547335424125261,0.19015729412131446,0.5407538674845317
A1+B8+C20+D9,-0.8572427011870426,-0.23910644874857656,0.1872630897684857,0.48914101897254947
A1+B8+C20+D10,-0.857242701187043,0.791957786667529,0.18502114005039616,0.44915994056039765
A1+B8+C20+D11,-0.8572427011870426,-0.17020954637644883,0.19801427332863603,0.6808687412642397
A1+B8+C20+D12,-0.857242701187042,-1.9217297525032282,0.22241730727299303,1.1160522807305637
A1+B8+C20+D13,-0.8572427011870428,0.5807740876567344,0.20795301296354485,0.8581080100377859
A1+B8+C20+D14,-0.8572427011870424,-0.5088545703837595,0.2047464886444213,0.8009255053638655
A1+B8+C20+D15,-0.857242701187043,1.3713075880533254,0.19076780442423574,0.5516412036703413
A1+B8+C20+D16,-0.857242701187042,-2.007309490290496,0.21855022654112785,1.0470899589089255
A1+B8+C20+D17,-0.857242701187043,1.4113849129267768,0.17746485830361403,0.31440745678041115
A1+B8+C20+D18,-0.8572427011870426,0.4286823236900651,0.21625860737945427,1.006223116689228
A1+B8+C20+D19,-0.8572427011870432,1.6981058008271703,0.19151600917502018,0.56498406884171
A1+B8+C20+D20,-0.8572427011870427,-0.30840961535106537,0.20605351427286298,0.8242339202296316
A1+B9+C1+D1,0.0575712778704344,0.10366230261412127,0.20374184654933403,0.7830095485269476
A1+B9+C1+D2,0.05757127787043444,-0.23874806880401678,0.18998853585070313,0.5377443719567906
A1+B9+C1+D3,0.05757127787043498,-1.7529949149859902,0.20635382722128184,0.8295894531579753
A1+B9+C1+D4,0.05757127787043434,0.051659430754982194,0.1850048618615005,0.4488696487927483
A1+B9+C1+D5,0.0575712778704348,-0.9577533303091629,0.20161287955919005,0.7450433107103558
A1+B9+C1+D6,0.057571277870434694,-0.8621016017317272,0.18009099502654036,0.36123980872531547
A1+B9+C1+D7,0.057571277870433944,1.5749495638812308,0.18922770038576892,0.5241762610679336
A1+B9+C1+D8,0.057571277870434104,0.9547335424125276,0.18709656929955987,0.4861714305506353
A1+B9+C1+D9,0.05757127787043439,-0.2391064487485749,0.18420236494673103,0.4345585820386516
A1+B9+C1+D10,0.05757127787043403,0.7919577866675308,0.1819604152286416,0.3945775036265018
A1+B9+C1+D11,0.057571277870434395,-0.17020954637644728,0.19495354850688165,0.6262863043303473
A1+B9+C1+D12,0.05757127787043505,-1.9217297525032266,0.21935658245123846,1.0614698437966679
A1+B9+C1+D13,0.05757127787043415,0.580774087656736,0.2048922881417904,0.8035255731038919
A1+B9+C1+D14,0.057571277870434576,-0.5088545703837578,0.20168576382266654,0.7463430684299661
A1+B9+C1+D15,0.05757127787043391,1.371307588053327,0.18770707960248123,0.49705876673644644
A1+B9+C1+D16,0.057571277870435075,-2.0073094902904947,0.21548950171937326,0.992507521975029
A1+B9+C1+D17,0.057571277870433965,1.4113849129267781,0.17440413348185949,0.25982501984651574
A1+B9+C1+D18,0.057571277870434326,0.42868232369006665,0.21319788255769978,0.9516406797553335
A1+B9+C1+D19,0.05757127787043393,1.6981058008271719,0.1884552843532657,0.5104016319078156
A1+B9+C1+D20,0.05757127787043443,-0.30840961535106376,0.2029927894511083,0.7696514832957337
A1+B9+C2+D1,0.05757127787043508,0.10366230261412016,0.20319538802067977,0.773264458747801
A1+B9+C2+D2,0.05757127787043512,-0.23874806880401778,0.1894420773220488,0.5279992821776426
A1+B9+C2+D3,0.05757127787043566,-1.7529949149859911,0.2058073686926275,0.8198443633788272
A1+B9+C2+D4,0.05757127787043502,0.051659430754981084,0.18445840333284633,0.43912455901360326
A1+B9+C2+D5,0.05757127787043548,-0.957753330309164,0.2010664210305358,0.7352982209312092
A1+B9+C2+D6,0.057571277870435374,-0.8621016017317282,0.17954453649788613,0.3514947189461694
A1+B9+C2+D7,0.057571277870434624,1.5749495638812296,0.1886812418571146,0.514431171288786
A1+B9+C2+D8,0.057571277870434784,0.9547335424125265,0.18655011077090555,0.4764263407714877
A1+B9+C2+D9,0.05757127787043507,-0.2391064487485759,0.18365590641807686,0.4248134922595065
A1+B9+C2+D10,0.05757127787043471,0.7919577866675297,0.1814139566999873,0.3848324138473547
A1+B9+C2+D11,0.057571277870435075,-0.17020954637644828,0.19440708997822723,0.6165412145511977
A1+B9+C2+D12,0.05757127787043573,-1.9217297525032278,0.21881012392258434,1.0517247540175236
A1+B9+C2+D13,0.05757127787043483,0.5807740876567351,0.20434582961313602,0.7937804833247434
A1+B9+C2+D14,0.057571277870435256,-0.5088545703837589,0.20113930529401253,0.7365979786508241
A1+B9+C2+D15,0.05757127787043459,1.3713075880533259,0.18716062107382675,0.48731367695729594
A1+B9+C2+D16,0.057571277870435755,-2.0073094902904955,0.2149430431907191,0.9827624321958844
A1+B9+C2+D17,0.057571277870434645,1.4113849129267773,0.17385767495320528,0.25007993006737017
A1+B9+C2+D18,0.057571277870435006,0.42868232369006576,0.2126514240290457,0.9418955899761898
A1+B9+C2+D19,0.05757127787043461,1.6981058008271708,0.1879088258246114,0.5006565421286686
A1+B9+C2+D20,0.05757127787043511,-0.3084096153510648,0.202446330922454,0.7599063935165867
A1+B9+C3+D1,0.0575712778704335,0.10366230261412138,0.19163458901437797,0.5670987236964603
A1+B9+C3+D2,0.057571277870433535,-0.23874806880401667,0.17788127831574702,0.3218335471263023
A1+B9+C3+D3,0.057571277870434076,-1.7529949149859902,0.19424656968632575,0.6136786283274874
A1+B9+C3+D4,0.05757127787043344,0.051659430754982194,0.1728976043265445,0.232958823962262
A1+B9+C3+D5,0.057571277870433896,-0.9577533303091629,0.1895056220242338,0.5291324858798649
A1+B9+C3+D6,0.05757127787043379,-0.8621016017317271,0.1679837374915843,0.14532898389482815
A1+B9+C3+D7,0.05757127787043304,1.5749495638812308,0.17712044285081274,0.30826543623744423
A1+B9+C3+D8,0.0575712778704332,0.9547335424125276,0.17498931176460367,0.27026060572014543
A1+B9+C3+D9,0.057571277870433486,-0.23910644874857478,0.17209510741177506,0.21864775720816573
A1+B9+C3+D10,0.057571277870433125,0.7919577866675308,0.1698531576936856,0.17866667879601592
A1+B9+C3+D11,0.05757127787043349,-0.17020954637644717,0.18284629097192565,0.41037547949986086
A1+B9+C3+D12,0.057571277870434145,-1.9217297525032264,0.2072493249162824,0.8455590189661805
A1+B9+C3+D13,0.05757127787043325,0.5807740876567362,0.19278503060683436,0.5876147482734051
A1+B9+C3+D14,0.057571277870433674,-0.5088545703837577,0.1895785062877105,0.5304322435994794
A1+B9+C3+D15,0.05757127787043301,1.3713075880533272,0.17559982206752497,0.28114794190595566
A1+B9+C3+D16,0.05757127787043417,-2.007309490290494,0.20338224418441717,0.7765966971445413
A1+B9+C3+D17,0.05757127787043306,1.4113849129267781,0.16229687594690326,0.043914195016025455
A1+B9+C3+D18,0.057571277870433424,0.42868232369006687,0.20109062502274383,0.7357298549248481
A1+B9+C3+D19,0.05757127787043303,1.698105800827172,0.1763480268183094,0.2944908070773244
A1+B9+C3+D20,0.05757127787043353,-0.30840961535106365,0.19088553191615212,0.5537406584652445
A1+B9+C4+D1,0.05757127787043428,0.10366230261412016,0.19093648512246592,0.5546493158363465
A1+B9+C4+D2,0.05757127787043431,-0.23874806880401783,0.17718317442383502,0.3093841392661895
A1+B9+C4+D3,0.05757127787043485,-1.7529949149859911,0.19354846579441373,0.6012292204673741
A1+B9+C4+D4,0.057571277870434215,0.051659430754981084,0.1721995004346324,0.22050941610214722
A1+B9+C4+D5,0.05757127787043467,-0.957753330309164,0.18880751813232183,0.5166830780197527
A1+B9+C4+D6,0.05757127787043457,-0.8621016017317283,0.16728563359967222,0.13287957603471384
A1+B9+C4+D7,0.05757127787043382,1.5749495638812294,0.1764223389589006,0.29581602837732895
A1+B9+C4+D8,0.05757127787043398,0.9547335424125265,0.17429120787269184,0.2578111978600356
A1+B9+C4+D9,0.05757127787043426,-0.239106448748576,0.17139700351986295,0.20619834934805095
A1+B9+C4+D10,0.0575712778704339,0.7919577866675297,0.16915505380177334,0.16621727093589816
A1+B9+C4+D11,0.05757127787043427,-0.17020954637644828,0.18214818708001343,0.3979260716397441
A1+B9+C4+D12,0.05757127787043492,-1.9217297525032278,0.20655122102437046,0.8331096111060686
A1+B9+C4+D13,0.05757127787043403,0.5807740876567349,0.19208692671492225,0.5751653404132904
A1+B9+C4+D14,0.05757127787043445,-0.5088545703837589,0.18888040239579842,0.517982835739365
A1+B9+C4+D15,0.057571277870433785,1.3713075880533259,0.1749017181756129,0.2686985340458414
A1+B9+C4+D16,0.05757127787043495,-2.0073094902904955,0.20268414029250525,0.7641472892844299
A1+B9+C4+D17,0.05757127787043384,1.4113849129267773,0.1615987720549912,0.03146478715591166
A1+B9+C4+D18,0.0575712778704342,0.42868232369006565,0.20039252113083195,0.7232804470647373
A1+B9+C4+D19,0.057571277870433805,1.6981058008271708,0.1756499229263973,0.2820413992172096
A1+B9+C4+D20,0.057571277870434305,-0.30840961535106487,0.19018742802424002,0.5412912506051296
A1+B9+C5+D1,0.05757127787043494,0.10366230261412071,0.20327088591370746,0.7746108257767924
A1+B9+C5+D2,0.05757127787043498,-0.23874806880401722,0.18951757521507645,0.5293456492066334
A1+B9+C5+D3,0.05757127787043552,-1.7529949149859907,0.20588286658565508,0.8211907304078165
A1+B9+C5+D4,0.05757127787043488,0.05165943075498153,0.18453390122587385,0.44047092604259164
A1+B9+C5+D5,0.05757127787043534,-0.9577533303091635,0.2011419189235633,0.7366445879601976
A1+B9+C5+D6,0.057571277870435235,-0.8621016017317278,0.17962003439091384,0.35284108597516123
A1+B9+C5+D7,0.057571277870434485,1.5749495638812303,0.18875673975014218,0.5157775383177754
A1+B9+C5+D8,0.057571277870434645,0.9547335424125272,0.1866256086639332,0.47777270780047854
A1+B9+C5+D9,0.05757127787043493,-0.23910644874857545,0.18373140431110446,0.42615985928849637
A1+B9+C5+D10,0.05757127787043457,0.7919577866675304,0.1814894545930151,0.38617878087634805
A1+B9+C5+D11,0.057571277870434936,-0.17020954637644772,0.19448258787125489,0.6178875815801885
A1+B9+C5+D12,0.05757127787043559,-1.921729752503227,0.2188856218156117,1.0530711210465091
A1+B9+C5+D13,0.057571277870434694,0.5807740876567355,0.20442132750616365,0.7951268503537338
A1+B9+C5+D14,0.05757127787043512,-0.5088545703837584,0.20121480318703983,0.7379443456798085
A1+B9+C5+D15,0.05757127787043445,1.3713075880533263,0.18723611896685433,0.48866004398628526
A1+B9+C5+D16,0.057571277870435617,-2.007309490290495,0.21501854108374646,0.9841087992248698
A1+B9+C5+D17,0.057571277870434506,1.4113849129267777,0.17393317284623275,0.25142629709635755
A1+B9+C5+D18,0.05757127787043487,0.4286823236900662,0.2127269219220733,0.9432419570051798
A1+B9+C5+D19,0.05757127787043447,1.6981058008271714,0.18798432371763893,0.502002909157657
A1+B9+C5+D20,0.05757127787043497,-0.30840961535106426,0.20252182881548159,0.7612527605455761
A1+B9+C6+D1,0.057571277870433805,0.10366230261412138,0.19266552169884388,0.5854835251764886
A1+B9+C6+D2,0.05757127787043384,-0.2387480688040166,0.17891221100021282,0.3402183486063286
A1+B9+C6+D3,0.05757127787043438,-1.7529949149859902,0.19527750237079153,0.6320634298075132
A1+B9+C6+D4,0.05757127787043374,0.051659430754982194,0.1739285370110102,0.25134362544228633
A1+B9+C6+D5,0.0575712778704342,-0.9577533303091629,0.19053655470869965,0.5475172873598922
A1+B9+C6+D6,0.0575712778704341,-0.8621016017317271,0.16901467017604993,0.16371378537485148
A1+B9+C6+D7,0.05757127787043335,1.5749495638812308,0.17815137553527863,0.32665023771747204
A1+B9+C6+D8,0.05757127787043351,0.9547335424125278,0.17602024444906944,0.2886454072001713
A1+B9+C6+D9,0.05757127787043379,-0.23910644874857478,0.1731260400962407,0.23703255868818907
A1+B9+C6+D10,0.05757127787043343,0.7919577866675308,0.17088409037815117,0.19705148027603778
A1+B9+C6+D11,0.0575712778704338,-0.17020954637644706,0.18387722365639128,0.4287602809798842
A1+B9+C6+D12,0.05757127787043445,-1.9217297525032264,0.20828025760074828,0.8639438204462082
A1+B9+C6+D13,0.057571277870433556,0.5807740876567362,0.19381596329129994,0.6059995497534275
A1+B9+C6+D14,0.05757127787043398,-0.5088545703837577,0.19060943897217636,0.5488170450795066
A1+B9+C6+D15,0.05757127787043331,1.3713075880533272,0.17663075475199091,0.2995327433859844
A1+B9+C6+D16,0.05757127787043448,-2.007309490290494,0.20441317686888308,0.7949814986245695
A1+B9+C6+D17,0.05757127787043337,1.4113849129267786,0.16332780863136934,0.062298996496056705
A1+B9+C6+D18,0.05757127787043373,0.42868232369006687,0.2021215577072095,0.754114656404872
A1+B9+C6+D19,0.057571277870433334,1.698105800827172,0.17737895950277513,0.3128756085573492
A1+B9+C6+D20,0.05757127787043383,-0.3084096153510636,0.19191646460061798,0.5721254599452718
A1+B9+C7+D1,0.05757127787043358,0.1036623026141216,0.19079285815851746,0.5520879912618526
A1+B9+C7+D2,0.05757127787043362,-0.23874806880401644,0.17703954745988632,0.3068228146916911
A1+B9+C7+D3,0.05757127787043416,-1.7529949149859898,0.19340483883046525,0.5986678958928797
A1+B9+C7+D4,0.05757127787043352,0.051659430754982416,0.17205587347068382,0.2179480915276513
A1+B9+C7+D5,0.05757127787043398,-0.9577533303091627,0.1886638911683734,0.5141217534452592
A1+B9+C7+D6,0.057571277870433875,-0.8621016017317269,0.1671420066357237,0.13031825146021891
A1+B9+C7+D7,0.057571277870433125,1.574949563881231,0.17627871199495232,0.293254703802838
A1+B9+C7+D8,0.057571277870433285,0.9547335424125278,0.1741475809087432,0.2552498732855382
A1+B9+C7+D9,0.05757127787043357,-0.23910644874857456,0.1712533765559143,0.20363702477355355
A1+B9+C7+D10,0.05757127787043321,0.791957786667531,0.16901142683782494,0.1636559463614052
A1+B9+C7+D11,0.057571277870433576,-0.17020954637644695,0.18200456011606492,0.39536474706524916
A1+B9+C7+D12,0.05757127787043423,-1.9217297525032264,0.20640759406042186,0.8305482865315722
A1+B9+C7+D13,0.057571277870433334,0.5807740876567364,0.19194329975097357,0.5726040158387924
A1+B9+C7+D14,0.05757127787043376,-0.5088545703837576,0.18873677543184994,0.5154215111648706
A1+B9+C7+D15,0.05757127787043309,1.3713075880533272,0.17475809121166433,0.26613720947134545
A1+B9+C7+D16,0.057571277870434256,-2.007309490290494,0.20254051332855663,0.761585964709933
A1+B9+C7+D17,0.057571277870433146,1.4113849129267786,0.16145514509104295,0.028903462581421176
A1+B9+C7+D18,0.05757127787043351,0.4286823236900671,0.20024889416688324,0.7207191224902388
A1+B9+C7+D19,0.05757127787043311,1.698105800827172,0.17550629596244893,0.2794800746427171
A1+B9+C7+D20,0.05757127787043361,-0.3084096153510634,0.19004380106029162,0.5387299260306367
A1+B9+C8+D1,0.05757127787043395,0.10366230261412049,0.21071141409878955,0.9072990562019986
A1+B9+C8+D2,0.057571277870433986,-0.2387480688040175,0.19695810340015882,0.6620338796318446
A1+B9+C8+D3,0.05757127787043453,-1.7529949149859911,0.21332339477073722,0.9538789608330237
A1+B9+C8+D4,0.05757127787043389,0.051659430754981306,0.1919744294109562,0.5731591564678022
A1+B9+C8+D5,0.05757127787043435,-0.9577533303091638,0.20858244710864562,0.8693328183854077
A1+B9+C8+D6,0.05757127787043424,-0.862101601731728,0.18706056257599596,0.4855293164003679
A1+B9+C8+D7,0.05757127787043349,1.5749495638812299,0.1961972679352244,0.648465768742984
A1+B9+C8+D8,0.05757127787043365,0.9547335424125267,0.1940661368490154,0.6104609382256867
A1+B9+C8+D9,0.05757127787043394,-0.23910644874857567,0.19117193249618672,0.5588480897137055
A1+B9+C8+D10,0.057571277870433576,0.7919577866675299,0.1889299827780972,0.5188670113015541
A1+B9+C8+D11,0.057571277870433944,-0.17020954637644795,0.20192311605633706,0.7505758120053961
A1+B9+C8+D12,0.057571277870434596,-1.9217297525032273,0.22632615000069428,1.1857593514717242
A1+B9+C8+D13,0.0575712778704337,0.5807740876567353,0.2118618556912457,0.9278150807789389
A1+B9+C8+D14,0.057571277870434125,-0.5088545703837586,0.208655331372122,0.8706325761050161
A1+B9+C8+D15,0.05757127787043346,1.3713075880533263,0.1946766471519367,0.6213482744114963
A1+B9+C8+D16,0.057571277870434624,-2.007309490290495,0.22245906926882889,1.116797029650082
A1+B9+C8+D17,0.057571277870433514,1.4113849129267777,0.18137370103131506,0.38411452752156766
A1+B9+C8+D18,0.057571277870433875,0.428682323690066,0.2201674501071556,1.0759301874303897
A1+B9+C8+D19,0.05757127787043348,1.6981058008271712,0.19542485190272105,0.6346911395828636
A1+B9+C8+D20,0.05757127787043398,-0.30840961535106454,0.20996235700056368,0.8939409909707822
A1+B9+C9+D1,0.0575712778704334,0.10366230261412115,0.19314196936153077,0.593980099032482
A1+B9+C9+D2,0.05757127787043344,-0.2387480688040169,0.17938865866289957,0.34871492246231944
A1+B9+C9+D3,0.05757127787043398,-1.7529949149859902,0.19575395003347837,0.6405600036635055
A1+B9+C9+D4,0.05757127787043334,0.05165943075498197,0.17440498467369706,0.2598401992982791
A1+B9+C9+D5,0.0575712778704338,-0.9577533303091631,0.19101300237138658,0.556013861215886
A1+B9+C9+D6,0.057571277870433694,-0.8621016017317273,0.16949111783873697,0.17221035923084727
A1+B9+C9+D7,0.057571277870432945,1.5749495638812305,0.17862782319796558,0.3351468115734663
A1+B9+C9+D8,0.057571277870433105,0.9547335424125274,0.17649669211175648,0.297141981056167
A1+B9+C9+D9,0.05757127787043339,-0.239106448748575,0.17360248775892761,0.24552913254418288
A1+B9+C9+D10,0.05757127787043303,0.7919577866675306,0.17136053804083823,0.20554805413203403
A1+B9+C9+D11,0.057571277870433396,-0.1702095463764474,0.18435367131907804,0.437256854835875
A1+B9+C9+D12,0.05757127787043405,-1.9217297525032269,0.20875670526343507,0.8724403943021996
A1+B9+C9+D13,0.05757127787043315,0.580774087656736,0.194292410953987,0.6144961236094237
A1+B9+C9+D14,0.057571277870433576,-0.5088545703837579,0.1910858866348632,0.5573136189354989
A1+B9+C9+D15,0.05757127787043291,1.3713075880533268,0.17710720241467764,0.30802931724197474
A1+B9+C9+D16,0.057571277870434076,-2.0073094902904947,0.20488962453157003,0.8034780724805638
A1+B9+C9+D17,0.057571277870432966,1.4113849129267781,0.1638042562940562,0.07079557035204952
A1+B9+C9+D18,0.05757127787043333,0.42868232369006665,0.20259800536989628,0.7626112302608633
A1+B9+C9+D19,0.05757127787043293,1.6981058008271717,0.17785540716546214,0.3213721824133445
A1+B9+C9+D20,0.05757127787043343,-0.30840961535106387,0.1923929122633049,0.5806220338012655
A1+B9+C10+D1,0.057571277870433556,0.10366230261412138,0.19409942118231274,0.6110545035178604
A1+B9+C10+D2,0.05757127787043359,-0.23874806880401656,0.18034611048368182,0.36578932694770294
A1+B9+C10+D3,0.05757127787043413,-1.7529949149859898,0.19671140185426045,0.6576344081488861
A1+B9+C10+D4,0.05757127787043349,0.051659430754982416,0.17536243649447913,0.2769146037836596
A1+B9+C10+D5,0.05757127787043395,-0.9577533303091629,0.19197045419216854,0.5730882657012646
A1+B9+C10+D6,0.05757127787043385,-0.8621016017317271,0.1704485696595189,0.1892847637162253
A1+B9+C10+D7,0.0575712778704331,1.5749495638812308,0.17958527501874752,0.3522212160588444
A1+B9+C10+D8,0.05757127787043326,0.9547335424125278,0.1774541439325383,0.3142163855415431
A1+B9+C10+D9,0.05757127787043354,-0.23910644874857478,0.17455993957970958,0.2626035370295614
A1+B9+C10+D10,0.05757127787043318,0.7919577866675308,0.17231798986162025,0.22262245861741356
A1+B9+C10+D11,0.05757127787043355,-0.17020954637644706,0.18531112313985998,0.45433125932125307
A1+B9+C10+D12,0.0575712778704342,-1.9217297525032264,0.20971415708421712,0.8895147987875796
A1+B9+C10+D13,0.057571277870433306,0.5807740876567362,0.19524986277476877,0.6315705280947987
A1+B9+C10+D14,0.05757127787043373,-0.5088545703837577,0.1920433384556451,0.5743880234208765
A1+B9+C10+D15,0.05757127787043306,1.3713075880533272,0.17806465423545959,0.3251037217273528
A1+B9+C10+D16,0.05757127787043423,-2.007309490290494,0.2058470763523518,0.8205524769659388
A1+B9+C10+D17,0.05757127787043312,1.4113849129267786,0.16476170811483798,0.08786997483742458
A1+B9+C10+D18,0.05757127787043348,0.42868232369006687,0.20355545719067847,0.7796856347462457
A1+B9+C10+D19,0.057571277870433084,1.698105800827172,0.1788128589862441,0.33844658689872303
A1+B9+C10+D20,0.05757127787043358,-0.3084096153510636,0.1933503640840868,0.5976964382866425
A1+B9+C11+D1,0.05757127787043364,0.10366230261412071,0.18889223835894164,0.5181939085242246
A1+B9+C11+D2,0.057571277870433674,-0.23874806880401733,0.17513892766031078,0.27292873195406814
A1+B9+C11+D3,0.057571277870434215,-1.7529949149859907,0.19150421903088932,0.5647738131552498
A1+B9+C11+D4,0.057571277870433576,0.05165943075498153,0.17015525367110826,0.18405400879002784
A1+B9+C11+D5,0.057571277870434034,-0.9577533303091635,0.18676327136879756,0.4802276707076308
A1+B9+C11+D6,0.05757127787043393,-0.8621016017317278,0.16524138683614784,0.09642416872259003
A1+B9+C11+D7,0.05757127787043318,1.57494956388123,0.17437809219537653,0.2593606210652106
A1+B9+C11+D8,0.05757127787043334,0.954733542412527,0.17224696110916743,0.2213557905479113
A1+B9+C11+D9,0.057571277870433625,-0.23910644874857545,0.16935275675633849,0.16974294203592563
A1+B9+C11+D10,0.057571277870433264,0.7919577866675301,0.16711080703824915,0.1297618636237778
A1+B9+C11+D11,0.05757127787043363,-0.17020954637644783,0.1801039403164892,0.36147066432762326
A1+B9+C11+D12,0.057571277870434284,-1.9217297525032273,0.20450697426084605,0.7966542037939444
